     0     1    2.1408367825E+00
    30    45    1.0512013899E-08
    30    46    2.2885992591E-03
    30    47    2.0238931975E-02
    30    48    4.9421320630E-03
    31    44    2.8738423568E-07
    31    45    6.1156314270E-02
    31    46    2.8034309396E-02
    31    47    8.9693810290E-02
    31    48    2.8462009939E-02
    31    49    8.9100246453E-02
    31    50    3.0414400308E-02
    31    51    2.6968108922E-02
    31    52    9.5395588595E-03
    32    43    3.9106802718E-09
    32    44    2.7577490159E-03
    32    45    2.1903962395E-02
    32    46    4.2210165019E-03
    32    47    2.2234315154E-02
    32    48    4.4854657072E-03
    32    49    2.2470002242E-02
    32    50    5.8561248110E-03
    32    51    2.1545467512E-02
    32    52    5.6928767909E-03
    32    53    5.6541622074E-03
    32    54    1.4356828408E-03
    33    45    2.4714433047E-07
    33    46    1.6233361848E-02
    33    47    5.0325252898E-02
    33    48    1.6521675867E-02
    33    49    5.0020321952E-02
    33    50    1.7546130465E-02
    33    51    4.8920022408E-02
    33    52    1.8482168267E-02
    33    53    4.7744591050E-02
    33    54    1.8308462388E-02
    33    55    1.1564157231E-02
    33    56    4.0299134579E-03
    34    45    1.8744185146E-07
    34    46    2.2664418850E-03
    34    47    1.1132142653E-02
    34    48    2.4164972905E-03
    34    49    1.1303825289E-02
    34    50    2.9206052102E-03
    34    51    1.1079842135E-02
    34    52    3.2407649850E-03
    34    53    1.0950904793E-02
    34    54    3.6483291974E-03
    34    55    1.0666444984E-02
    34    56    3.1736357597E-03
    34    57    1.8827579609E-03
    34    58    4.8436678947E-04
    35    46    7.6161384274E-06
    35    47    4.3025286674E-03
    35    48    7.1145764546E-03
    35    49    2.2970616090E-02
    35    50    7.5509109484E-03
    35    51    2.2583065559E-02
    35    52    7.9123202937E-03
    35    53    2.2203553153E-02
    35    54    8.3014922217E-03
    35    55    2.1652296114E-02
    35    56    7.9109932118E-03
    35    57    3.7076389349E-03
    35    58    1.9210394554E-03
    35    59    3.4486795342E-03
    35    60    1.1086292589E-03
    36    46    2.4631145576E-06
    36    47    4.5921294578E-04
    36    48    8.3895133678E-04
    36    49    4.1292926643E-03
    36    50    9.8751864606E-04
    36    51    4.1234723160E-03
    36    52    1.1022176304E-03
    36    53    4.1174604468E-03
    36    54    1.2488044726E-03
    36    55    4.0455941510E-03
    36    56    1.6146861240E-03
    36    57    1.5642597449E-02
    36    58    3.3308870987E-03
    36    59    9.9178326328E-03
    36    60    2.3283750596E-04
    36    61    3.9097138247E-04
    36    62    9.3862410934E-05
    37    47    9.9914814709E-08
    37    48    1.7676926815E-04
    37    49    8.4818578666E-04
    37    50    2.2914979744E-03
    37    51    7.8134447920E-03
    37    52    2.4148728657E-03
    37    53    7.7265658970E-03
    37    54    2.5900860439E-03
    37    55    4.1285741714E-02
    37    56    1.3067205469E-02
    37    57    3.7440023145E-02
    37    58    1.1290687646E-02
    37    59    2.5647307181E-02
    37    60    7.1386166312E-03
    37    61    1.7919228584E-02
    37    62    3.5512633088E-03
    37    63    6.0029774847E-04
    38    48    5.6204015350E-07
    38    49    5.3711510195E-05
    38    50    1.1165927661E-05
    38    51    5.6136401524E-05
    38    52    2.4030793872E-04
    38    53    1.0277974102E-03
    38    54    3.2641509888E-04
    38    55    8.9109430401E-03
    38    56    1.9386647378E-03
    38    57    7.6379619758E-03
    38    58    1.6796588079E-03
    38    59    5.7857853655E-03
    38    60    9.1249932452E-04
    38    61    2.4307948734E-03
    38    62    7.3753761121E-04
    38    63    2.3420050725E-03
    38    64    8.4538067110E-04
    38    65    2.2691694404E-03
    39    50    3.1735999328E-06
    39    51    8.4311506283E-05
    39    52    2.0194080652E-05
    39    53    8.7767885936E-05
    39    54    5.2876373903E-04
    39    55    1.8479608990E-02
    39    56    5.3945438454E-03
    39    57    1.5637343812E-02
    39    58    4.2581767451E-03
    39    59    1.1379724036E-02
    39    60    2.0865298949E-03
    39    61    6.8696981035E-03
    39    62    2.2293185682E-03
    39    63    6.7558392426E-03
    39    64    2.4491105297E-03
    39    65    6.5636833566E-03
    39    66    1.8838018256E-03
    40    51    5.3993001039E-09
    40    52    5.6695085189E-07
    40    53    3.1299116330E-06
    40    54    2.3205883989E-05
    40    55    3.0533384050E-03
    40    56    6.3010326868E-04
    40    57    2.3910795564E-03
    40    58    4.2266239589E-04
    40    59    1.2775191701E-03
    40    60    2.7802300096E-04
    40    61    1.1234900635E-03
    40    62    3.1996808597E-04
    40    63    1.1229165805E-03
    40    64    3.7120128402E-04
    40    65    1.1078575379E-03
    40    66    4.4144057620E-04
    40    67    1.2790525072E-03
    41    53    8.6511008001E-09
    41    54    8.1621390504E-07
    41    55    4.9578172003E-06
    41    56    1.3320154847E-03
    41    57    3.8955874439E-03
    41    58    7.1375914363E-04
    41    59    2.6944739037E-03
    41    60    7.5591784791E-04
    41    61    2.6973339087E-03
    41    62    8.1901375868E-04
    41    63    2.6807864498E-03
    41    64    8.9536514771E-04
    41    65    2.6427753217E-03
    41    66    1.1693948845E-03
    41    67    4.1162459557E-03
    41    68    1.5877446330E-03
    42    54    4.0783619601E-09
    42    55    3.1023704182E-07
    42    56    9.3497913793E-05
    42    57    3.1682801448E-04
    42    58    6.6205401692E-05
    42    59    3.2311602655E-04
    42    60    7.6185663523E-05
    42    61    3.3356520782E-04
    42    62    8.7532393605E-05
    42    63    3.3984700110E-04
    42    64    1.0557077381E-04
    42    65    4.0992130954E-04
    42    66    2.2028479302E-04
    42    67    7.7856457821E-04
    42    68    3.7055106267E-04
    42    69    1.0664334667E-03
    42    70    3.1077574701E-04
    43    56    8.5105881083E-06
    43    57    6.5889856406E-04
    43    58    1.5624644527E-04
    43    59    6.7475433569E-04
    43    60    1.7180203810E-04
    43    61    6.9005691245E-04
    43    62    1.8939800481E-04
    43    63    6.9637696082E-04
    43    64    2.5947896764E-04
    43    65    1.1557991109E-03
    43    66    5.0846089893E-04
    43    67    1.6946295222E-03
    43    68    7.2926490175E-04
    43    69    2.0771950082E-03
    43    70    9.4890221990E-04
    43    71    2.2899523316E-03
    44    57    1.0900307917E-12
    44    58    1.6190390819E-06
    44    59    5.3525289959E-05
    44    60    1.1382777793E-05
    44    61    5.6592139783E-05
    44    62    1.4025605590E-05
    44    63    7.2492268476E-05
    44    64    3.1550154189E-05
    44    65    1.5103219175E-04
    44    66    5.7871679943E-05
    44    67    2.1823288535E-04
    44    68    8.5912036122E-05
    44    69    2.7025813868E-04
    44    70    1.1257884436E-04
    44    71    3.0694253285E-04
    44    72    1.0133909718E-07
    45    59    1.2001511441E-07
    45    60    2.1129136002E-05
    45    61    9.9049076299E-05
    45    62    3.0742223962E-05
    45    63    1.8263829901E-04
    45    64    6.7696524892E-05
    45    65    2.9495783217E-04
    45    66    1.0478023714E-04
    45    67    3.8061307241E-04
    45    68    1.4116632688E-04
    45    69    4.4099534473E-04
    45    70    1.0401810199E-06
    45    71    2.7946097048E-06
    45    72    1.1529427483E-06
    45    73    2.7783519036E-06
    45    74    5.6914398275E-07
    46    61    1.8970075813E-08
    46    62    2.1921544158E-06
    46    63    1.4419034971E-05
    46    64    4.5443856157E-06
    46    65    2.3007718813E-05
    46    66    4.9415191059E-06
    46    67    3.4225854524E-07
    46    68    9.7484061635E-08
    46    69    3.6438578244E-07
    46    70    1.1568578222E-07
    46    71    3.7808475278E-07
    46    72    1.2303045563E-07
    46    73    3.8602983480E-07
    46    74    7.9457495560E-08
    46    75    2.9684608901E-07
    47    66    1.2015415986E-07
    47    67    1.5697772731E-06
    47    68    4.3996106068E-07
    47    69    1.6412808790E-06
    47    70    4.9835884624E-07
    47    71    1.6995204921E-06
    47    72    5.7096447479E-07
    47    73    1.7169105894E-06
    47    74    5.1785299234E-07
    47    75    1.7152055197E-06
    47    76    4.7171633512E-08
    47    77    9.3823485441E-08
    48    68    1.6353504999E-08
    48    69    2.0215109226E-07
    48    70    3.9679979953E-08
    48    71    2.1608686402E-07
    48    72    1.7238895475E-08
    48    73    1.0717923758E-07
    48    74    2.4368636744E-09
    48    75    1.2167660214E-08
    48    76    7.9213320365E-11
    48    77    5.4254064587E-07
    48    78    1.4418609660E-04
    48    79    1.0791778288E-03
    48    80    3.1401855251E-04
    48    81    2.0487690960E-03
    48    82    1.9846225264E-04
    49    69    4.4213288226E-09
    49    70    2.6142880373E-07
    49    71    1.0582238429E-06
    49    72    2.1318487832E-07
    49    73    1.0980789517E-06
    49    74    1.2088370210E-05
    49    75    4.8771130072E-03
    49    76    9.8401817718E-04
    49    77    1.0502197205E-02
    49    78    2.0955507446E-03
    49    79    1.0865001533E-02
    49    80    2.3808798703E-03
    49    81    1.3407931791E-02
    49    82    4.8137198454E-03
    49    83    1.7910380145E-02
    49    84    3.7138807128E-03
    50    71    7.2700505148E-12
    50    72    2.5132867355E-06
    50    73    8.1496408348E-04
    50    74    9.9887060973E-05
    50    75    9.2052220173E-04
    50    76    2.9000713657E-04
    50    77    2.0656677869E-03
    50    78    3.0641233738E-04
    50    79    2.2847934839E-03
    50    80    3.6559771459E-04
    50    81    3.3331567573E-03
    50    82    8.6257347046E-04
    50    83    3.4203215510E-03
    50    84    9.6197880859E-04
    50    85    3.3309433904E-03
    50    86    1.0076750301E-04
    51    72    1.4942926830E-06
    51    73    4.8584949499E-03
    51    74    9.2158715795E-04
    51    75    5.5332251118E-03
    51    76    2.1022969455E-03
    51    77    1.0731234413E-02
    51    78    2.3428647037E-03
    51    79    1.3322320720E-02
    51    80    3.4105371551E-03
    51    81    1.9125752648E-02
    51    82    4.4047137314E-03
    51    83    1.8446471031E-02
    51    84    4.6790524070E-03
    51    85    1.8052795040E-02
    51    86    5.1046246053E-03
    51    87    1.7488117311E-02
    52    73    8.3635977637E-09
    52    74    1.0971049684E-04
    52    75    1.0881118707E-03
    52    76    2.8784859613E-04
    52    77    2.2244734692E-03
    52    78    3.3700893457E-04
    52    79    3.2741687687E-03
    52    80    4.5492000644E-04
    52    81    3.7283946834E-03
    52    82    6.3264281476E-04
    52    83    3.5962522642E-03
    52    84    7.1756686312E-04
    52    85    3.5521809273E-03
    52    86    8.3703691555E-04
    52    87    3.4293769654E-03
    52    88    5.2184309903E-04
    52    89    4.4189685889E-04
    53    75    3.4884687558E-09
    53    76    1.4453288329E-03
    53    77    1.2381729404E-02
    53    78    3.1736868881E-03
    53    79    1.8250007143E-02
    53    80    3.6474664406E-03
    53    81    1.8137656987E-02
    53    82    3.9044839553E-03
    53    83    1.7857711966E-02
    53    84    4.0472925800E-03
    53    85    1.7695115022E-02
    53    86    4.2574912172E-03
    53    87    1.2203768551E-02
    53    88    2.5403986837E-03
    53    89    1.6876005187E-03
    53    90    4.8469576640E-04
    54    76    3.9058925543E-06
    54    77    2.9959784542E-03
    54    78    3.9471943853E-04
    54    79    3.4657861380E-03
    54    80    4.1155466938E-04
    54    81    3.5082295850E-03
    54    82    4.9468573903E-04
    54    83    3.4905108986E-03
    54    84    5.4732375161E-04
    54    85    3.4721686050E-03
    54    86    5.0630740256E-04
    54    87    1.9531774327E-03
    54    88    4.7519258363E-04
    54    89    1.4726595230E-03
    54    90    1.7269912944E-04
    54    91    3.2301173284E-04
    54    92    7.6907621595E-05
    55    77    2.7847933569E-07
    55    78    3.3185318611E-03
    55    79    1.7075693978E-02
    55    80    3.3768856079E-03
    55    81    1.7060377767E-02
    55    82    3.5164877619E-03
    55    83    1.6975187107E-02
    55    84    3.5846831993E-03
    55    85    1.1742309904E-02
    55    86    2.2421281008E-03
    55    87    8.0350134917E-03
    55    88    1.9484954824E-03
    55    89    6.5076928676E-03
    55    90    4.8792162111E-04
    55    91    9.9018008030E-04
    55    92    5.1826324215E-04
    55    93    9.1193307259E-04
    56    78    2.0998036230E-06
    56    79    3.2207054065E-03
    56    80    3.6433087902E-04
    56    81    3.2818919308E-03
    56    82    4.0145358938E-04
    56    83    3.2726206912E-03
    56    84    3.3532550252E-04
    56    85    1.8221347863E-03
    56    86    2.9054945428E-04
    56    87    1.4008507572E-03
    56    88    2.8982476776E-04
    56    89    1.1947132377E-03
    56    90    7.9751007866E-05
    56    91    1.7853438994E-04
    56    92    8.6897775435E-05
    56    93    1.6872147326E-04
    56    94    9.5075430740E-05
