     0     1    4.2818801863E+00
    34    47    1.2988871653E-06
    34    48    3.4990244913E-04
    34    49    2.3941262299E-03
    34    50    2.8262073834E-04
    35    46    6.1824678861E-05
    35    47    7.0561632991E-03
    35    48    1.7353254772E-02
    35    49    8.5557953251E-02
    35    50    1.7949728632E-02
    35    51    6.2771260653E-03
    35    52    1.0628827712E-03
    36    46    5.8048578460E-06
    36    47    3.8566111727E-04
    36    48    1.3046780008E-03
    36    49    9.5976303034E-03
    36    50    1.8173689534E-03
    36    51    9.3588115329E-03
    36    52    2.1396143200E-03
    36    53    9.1606903988E-03
    36    54    1.1972805820E-04
    36    55    3.4204573464E-04
    37    47    2.8529300868E-07
    37    48    1.9059621546E-04
    37    49    2.5593530608E-02
    37    50    5.5444588625E-03
    37    51    2.4906255332E-02
    37    52    6.0596498268E-03
    37    53    2.4267978988E-02
    37    54    6.5802663420E-03
    37    55    2.3366916788E-02
    37    56    2.8451910905E-04
    37    57    7.4459954758E-04
    38    48    6.1064047475E-07
    38    49    3.2156557882E-05
    38    50    3.5088896024E-04
    38    51    2.0378233521E-03
    38    52    4.1370217333E-04
    38    53    2.0597344883E-03
    38    54    4.8966827174E-04
    38    55    2.0432791293E-03
    38    56    5.6184850931E-04
    38    57    1.9909888680E-03
    38    58    1.0739294313E-05
    38    59    2.9960654317E-05
    39    49    2.9671047726E-08
    39    50    1.1740476557E-04
    39    51    4.6136812880E-03
    39    52    9.8281145169E-04
    39    53    4.5910807915E-03
    39    54    1.0816220410E-03
    39    55    4.5310733567E-03
    39    56    1.2124316681E-03
    39    57    4.3881347387E-03
    39    58    8.5122120190E-04
    39    59    5.4982316255E-05
    39    60    1.9416590062E-05
    39    61    5.0533070597E-05
    40    49    4.4973283096E-10
    40    50    1.4840171055E-07
    40    51    1.4596413899E-06
    40    52    4.1426966730E-05
    40    53    2.4719077858E-04
    40    54    4.9808566626E-05
    40    55    2.5474765301E-04
    40    56    5.9533782646E-05
    40    57    2.5789903561E-04
    40    58    6.8260792062E-05
    40    59    2.5535596030E-04
    40    60    3.8129934620E-05
    40    61    1.3278963492E-06
    40    62    4.5180894913E-07
    40    63    1.2460912757E-06
    41    51    2.3481991531E-09
    41    52    1.5107482399E-05
    41    53    4.5693155457E-04
    41    54    9.2612504434E-05
    41    55    4.6406745584E-04
    41    56    1.0406452450E-04
    41    57    4.6542128587E-04
    41    58    1.1899138724E-04
    41    59    4.5669649279E-04
    41    60    1.3088742639E-04
    41    61    4.4241149571E-04
    41    62    7.7316681154E-05
    41    63    1.7181998970E-06
    41    64    2.1931767128E-07
    42    52    7.8786820167E-10
    42    53    3.7318949745E-08
    42    54    2.2927422559E-06
    42    55    1.4914125236E-05
    42    56    2.8240702453E-06
    42    57    1.5816434873E-05
    42    58    3.4872888520E-06
    42    59    1.6687518618E-05
    42    60    4.0630323262E-06
    42    61    1.6933253516E-05
    42    62    4.5512528481E-06
    42    63    1.6391005356E-05
    42    64    2.2488167201E-06
    42    65    2.3784619060E-08
    42    66    2.4468364633E-09
    43    53    1.9413273755E-11
    43    54    2.4809829748E-09
    43    55    5.7891870068E-08
    43    56    3.9869159275E-06
    43    57    2.2513965084E-05
    43    58    4.6931185724E-06
    43    59    2.3092791326E-05
    43    60    5.7947868685E-06
    43    61    2.5330098643E-05
    43    62    6.2475948583E-06
    43    63    2.2842968950E-05
    43    64    6.5581222939E-06
    43    65    2.1790627824E-05
    43    66    6.7277480169E-09
    43    67    2.1823052189E-08
    43    68    2.4197488297E-09
    44    54    3.5466696142E-12
