H Table: (M=1.0,Z=0.0001)
&Age              &[11.18, 13.6] &[13.6, 24.6] &[24.6, 0.0] &Ekindot_wind &Mdot_wind &L_tot     
&5.6229767134E+09 &1.254E+18     &1.826E+09    &0.000E+00   &2.980E+31    &1.739E-08 &4.728E+36 
&5.6231231696E+09 &3.092E+16     &7.210E+06    &0.000E+00   &3.076E+31    &1.836E-08 &4.880E+36 
&5.6232626971E+09 &2.529E+16     &5.769E+06    &0.000E+00   &3.171E+31    &1.935E-08 &5.030E+36 
&5.6233964450E+09 &2.066E+16     &4.578E+06    &0.000E+00   &3.263E+31    &2.036E-08 &5.180E+36 
&5.6235245214E+09 &1.526E+16     &3.195E+06    &0.000E+00   &3.358E+31    &2.138E-08 &5.330E+36 
&5.6236478188E+09 &9.767E+15     &1.787E+06    &0.000E+00   &3.451E+31    &2.243E-08 &5.478E+36 
&5.6237671331E+09 &6.936E+15     &1.069E+06    &0.000E+00   &3.543E+31    &2.349E-08 &5.624E+36 
&5.6238558834E+09 &6.781E+15     &1.048E+06    &0.000E+00   &3.631E+31    &2.455E-08 &5.761E+36 
&5.6238860793E+09 &6.765E+15     &1.047E+06    &0.000E+00   &3.648E+31    &2.528E-08 &5.788E+36 
&5.6238861107E+09 &6.765E+15     &1.046E+06    &0.000E+00   &3.626E+31    &2.530E-08 &5.789E+36 
&5.6238861140E+09 &6.765E+15     &1.046E+06    &0.000E+00   &3.626E+31    &2.530E-08 &5.789E+36 
&5.6238861143E+09 &6.765E+15     &1.046E+06    &0.000E+00   &3.626E+31    &2.531E-08 &5.789E+36 
&5.6238861143E+09 &6.765E+15     &1.046E+06    &0.000E+00   &3.522E+31    &2.457E-08 &5.789E+36 
&5.6238861143E+09 &6.765E+15     &1.047E+06    &0.000E+00   &4.186E+30    &2.921E-09 &5.789E+36 
&5.6238861144E+09 &6.767E+15     &1.047E+06    &0.000E+00   &8.433E+29    &5.885E-10 &5.790E+36 
&5.6238861145E+09 &6.765E+15     &1.047E+06    &0.000E+00   &2.856E+31    &1.993E-08 &5.791E+36 
&5.6238861157E+09 &6.763E+15     &1.046E+06    &0.000E+00   &3.628E+31    &2.532E-08 &5.791E+36 
&5.6238861256E+09 &6.765E+15     &1.046E+06    &0.000E+00   &3.626E+31    &2.531E-08 &5.788E+36 
&5.6238861824E+09 &6.803E+15     &1.051E+06    &0.000E+00   &3.595E+31    &2.515E-08 &5.739E+36 
&5.6238863388E+09 &2.051E+16     &4.540E+06    &0.000E+00   &3.262E+31    &2.331E-08 &5.191E+36 
&5.6238866741E+09 &1.999E+18     &3.017E+09    &0.000E+00   &2.416E+31    &1.702E-08 &3.918E+36 
&5.6238874192E+09 &1.906E+19     &5.080E+10    &4.492E-17   &1.641E+31    &9.957E-09 &2.713E+36 
&5.6238896569E+09 &1.643E+20     &6.338E+11    &4.853E-15   &1.089E+31    &5.340E-09 &1.816E+36 
&5.6238986107E+09 &4.423E+22     &7.989E+17    &1.909E-01   &6.417E+30    &2.530E-09 &1.092E+36 
&5.6239245814E+09 &2.669E+24     &7.640E+19    &9.876E+02   &3.307E+30    &9.882E-10 &5.664E+35 
&5.6239756228E+09 &3.484E+24     &1.006E+20    &1.864E+03   &1.575E+30    &2.985E-10 &3.708E+35 
&5.6240083697E+09 &1.240E+24     &3.516E+19    &1.973E+02   &7.026E+30    &7.480E-10 &6.645E+35 
&5.6240094658E+09 &1.246E+24     &3.533E+19    &1.985E+02   &4.152E+30    &7.912E-10 &6.630E+35 
&5.6240114616E+09 &1.260E+24     &3.572E+19    &2.011E+02   &4.132E+30    &7.868E-10 &6.599E+35 
&5.6240279445E+09 &1.293E+24     &3.665E+19    &2.071E+02   &4.108E+30    &7.804E-10 &6.565E+35 
&5.6240945796E+09 &3.474E+24     &9.990E+19    &1.581E+03   &2.886E+30    &5.966E-10 &4.696E+35 
&5.6241469674E+09 &3.341E+24     &9.606E+19    &1.508E+03   &2.367E+30    &3.633E-10 &4.635E+35 
&5.6241497650E+09 &3.338E+24     &9.599E+19    &1.505E+03   &2.912E+30    &4.433E-10 &4.647E+35 
&5.6241686129E+09 &3.346E+24     &9.620E+19    &1.505E+03   &2.934E+30    &4.465E-10 &4.690E+35 
&5.6242526790E+09 &4.821E+24     &1.402E+20    &3.361E+03   &2.743E+30    &4.337E-10 &4.279E+35 
&5.6243223065E+09 &7.585E+24     &2.247E+20    &8.329E+03   &1.817E+30    &2.785E-10 &3.426E+35 
&5.6243378035E+09 &7.572E+24     &2.243E+20    &8.282E+03   &2.165E+30    &2.687E-10 &3.456E+35 
&5.6244375850E+09 &7.929E+24     &2.347E+20    &8.582E+03   &2.358E+30    &2.891E-10 &3.718E+35 
&5.6245286255E+09 &4.121E+25     &2.755E+21    &4.601E+05   &1.730E+30    &2.442E-10 &2.937E+35 
&5.6245617286E+09 &4.154E+25     &2.784E+21    &4.654E+05   &1.837E+30    &1.974E-10 &2.937E+35 
&5.6246854714E+09 &2.688E+25     &1.379E+21    &7.133E+04   &2.021E+30    &2.132E-10 &3.206E+35 
&5.6248181084E+09 &2.148E+26     &1.672E+22    &1.540E+07   &1.420E+30    &1.740E-10 &2.454E+35 
&5.6249679590E+09 &1.949E+26     &1.494E+22    &9.746E+06   &1.946E+30    &1.615E-10 &2.969E+35 
&5.6251258707E+09 &2.809E+26     &2.214E+22    &2.592E+07   &1.309E+30    &1.376E-10 &2.467E+35 
&5.6252008472E+09 &3.086E+26     &2.422E+22    &2.599E+07   &1.902E+30    &1.578E-10 &2.885E+35 
&5.6252452864E+09 &2.030E+27     &1.867E+23    &1.440E+09   &1.529E+30    &1.539E-10 &2.663E+35 
&5.6252645190E+09 &5.184E+27     &5.308E+23    &1.206E+10   &1.515E+30    &1.272E-10 &2.559E+35 
&5.6252691551E+09 &5.916E+27     &6.146E+23    &1.534E+10   &1.575E+30    &1.191E-10 &2.540E+35 
&5.6442692036E+09 &6.024E+27     &6.269E+23    &1.582E+10   &1.587E+30    &1.176E-10 &2.537E+35 
&5.6841691243E+09 &2.059E+29     &6.091E+25    &9.941E+13   &1.303E+30    &1.058E-10 &2.533E+35 
&5.7088763375E+09 &4.577E+27     &4.540E+23    &8.027E+09   &2.093E+30    &1.008E-10 &2.892E+35 
&5.7140339617E+09 &2.811E+26     &2.190E+22    &2.048E+07   &2.240E+30    &1.614E-10 &3.158E+35 
&5.7169333984E+09 &8.820E+24     &2.608E+20    &9.306E+03   &3.008E+30    &2.407E-10 &4.395E+35 
&5.7205467797E+09 &2.430E+24     &6.929E+19    &7.320E+02   &5.554E+26    &6.702E-14 &6.668E+35 
&5.7236829171E+09 &2.782E+22     &4.427E+17    &1.057E-01   &4.328E+27    &5.983E-13 &1.338E+36 
&5.7251308709E+09 &1.778E+19     &4.697E+10    &4.104E-17   &8.018E+28    &1.593E-11 &3.035E+36 
&5.7255096052E+09 &3.747E+16     &8.840E+06    &0.000E+00   &7.378E+29    &2.874E-10 &5.096E+36 
&5.7255116344E+09 &1.771E+18     &2.638E+09    &0.000E+00   &9.616E+29    &6.413E-10 &4.658E+36 
&5.7255116723E+09 &1.777E+18     &2.647E+09    &0.000E+00   &8.022E+29    &4.940E-10 &4.652E+36 
&5.7255117439E+09 &1.810E+18     &2.700E+09    &0.000E+00   &7.903E+29    &4.871E-10 &4.621E+36 
&5.7255119264E+09 &1.923E+18     &2.881E+09    &0.000E+00   &7.321E+29    &4.525E-10 &4.484E+36 
&5.7255121957E+09 &1.259E+19     &3.227E+10    &2.704E-17   &4.181E+29    &2.725E-10 &3.311E+36 
&5.7255127440E+09 &4.932E+15     &8.127E+05    &0.000E+00   &9.397E+29    &3.091E-10 &7.908E+36 
&5.7255133627E+09 &1.165E+15     &2.569E+05    &0.000E+00   &1.239E+32    &8.326E-08 &1.395E+37 
&5.7255137181E+09 &1.611E+15     &3.474E+05    &0.000E+00   &3.020E+31    &3.823E-08 &1.140E+37 
&5.7255142752E+09 &4.223E+15     &7.165E+05    &0.000E+00   &1.175E+31    &1.351E-08 &8.312E+36 
&5.7255153281E+09 &1.511E+15     &3.273E+05    &0.000E+00   &1.567E+31    &1.185E-08 &1.228E+37 
&5.7255164694E+09 &2.823E+15     &5.250E+05    &0.000E+00   &1.872E+31    &2.249E-08 &8.975E+36 
&5.7255183998E+09 &3.251E+15     &5.840E+05    &0.000E+00   &5.093E+30    &4.684E-09 &8.810E+36 
&5.7255306866E+09 &6.293E+15     &9.961E+05    &0.000E+00   &7.038E+30    &6.760E-09 &7.057E+36 
&5.7255822862E+09 &1.877E+18     &2.806E+09    &0.000E+00   &1.534E+30    &1.353E-09 &4.561E+36 
&5.7256931074E+09 &3.498E+16     &8.196E+06    &0.000E+00   &5.704E+29    &3.322E-10 &5.214E+36 
&5.7257747210E+09 &5.110E+15     &8.384E+05    &0.000E+00   &4.914E+30    &2.771E-09 &7.930E+36 
&5.7257862987E+09 &5.571E+15     &9.006E+05    &0.000E+00   &5.698E+30    &4.884E-09 &7.644E+36 
&5.7257863428E+09 &5.586E+15     &9.026E+05    &0.000E+00   &5.021E+30    &4.166E-09 &7.634E+36 
&5.7257863522E+09 &5.588E+15     &9.028E+05    &0.000E+00   &5.010E+30    &4.152E-09 &7.632E+36 
&5.7257863564E+09 &5.588E+15     &9.029E+05    &0.000E+00   &5.009E+30    &4.150E-09 &7.632E+36 
&5.7257863605E+09 &5.599E+15     &9.043E+05    &0.000E+00   &5.000E+30    &4.144E-09 &7.624E+36 
&5.7257863621E+09 &5.617E+15     &9.068E+05    &0.000E+00   &4.973E+30    &4.120E-09 &7.616E+36 
&5.7257863622E+09 &5.623E+15     &9.078E+05    &0.000E+00   &0.000E+00    &0.000E+00 &7.626E+36 
&5.7257863703E+09 &5.555E+15     &8.989E+05    &0.000E+00   &5.031E+30    &4.156E-09 &7.690E+36 
&5.7257864518E+09 &6.975E+15     &1.087E+06    &0.000E+00   &3.644E+30    &3.171E-09 &6.554E+36 
&5.7257871290E+09 &1.490E+15     &3.327E+05    &0.000E+00   &1.561E+33    &5.876E-07 &2.075E+37 
&5.7257885409E+09 &2.898E+15     &6.472E+05    &0.000E+00   &5.938E+33    &7.188E-06 &3.510E+37 
&5.7257899398E+09 &2.244E+15     &5.010E+05    &0.000E+00   &3.919E+33    &8.798E-06 &2.858E+37 
&5.7257928932E+09 &1.394E+15     &3.114E+05    &0.000E+00   &1.059E+33    &2.234E-06 &1.957E+37 
&5.7258011337E+09 &1.127E+15     &2.516E+05    &0.000E+00   &2.560E+32    &4.059E-07 &1.650E+37 
&5.7258120465E+09 &1.228E+15     &2.742E+05    &0.000E+00   &3.974E+32    &5.270E-07 &1.766E+37 
&5.7258217761E+09 &1.267E+15     &2.829E+05    &0.000E+00   &4.525E+32    &6.400E-07 &1.809E+37 
&5.7258309278E+09 &1.291E+15     &2.883E+05    &0.000E+00   &4.895E+32    &7.111E-07 &1.835E+37 
&5.7258396985E+09 &1.311E+15     &2.926E+05    &0.000E+00   &5.205E+32    &7.701E-07 &1.855E+37 
&5.7258482956E+09 &1.326E+15     &2.961E+05    &0.000E+00   &5.486E+32    &8.251E-07 &1.871E+37 
&5.7258567627E+09 &1.340E+15     &2.993E+05    &0.000E+00   &5.763E+32    &8.797E-07 &1.886E+37 
&5.7258649789E+09 &1.354E+15     &3.023E+05    &0.000E+00   &6.041E+32    &9.357E-07 &1.899E+37 
&5.7258729413E+09 &1.365E+15     &3.049E+05    &0.000E+00   &6.315E+32    &9.929E-07 &1.910E+37 
&5.7258807651E+09 &1.376E+15     &3.073E+05    &0.000E+00   &6.596E+32    &1.052E-06 &1.921E+37 
&5.7258884520E+09 &1.388E+15     &3.098E+05    &0.000E+00   &6.893E+32    &1.115E-06 &1.931E+37 
&5.7258959606E+09 &1.399E+15     &3.124E+05    &0.000E+00   &7.197E+32    &1.182E-06 &1.941E+37 
&5.7259033266E+09 &1.408E+15     &3.144E+05    &0.000E+00   &7.512E+32    &1.254E-06 &1.950E+37 
&5.7259105622E+09 &1.416E+15     &3.163E+05    &0.000E+00   &7.849E+32    &1.330E-06 &1.958E+37 
&5.7259176419E+09 &1.424E+15     &3.181E+05    &0.000E+00   &8.205E+32    &1.413E-06 &1.966E+37 
&5.7259245628E+09 &1.432E+15     &3.197E+05    &0.000E+00   &8.580E+32    &1.502E-06 &1.973E+37 
&5.7259313566E+09 &1.438E+15     &3.210E+05    &0.000E+00   &8.976E+32    &1.598E-06 &1.980E+37 
&5.7259380016E+09 &1.443E+15     &3.221E+05    &0.000E+00   &9.402E+32    &1.703E-06 &1.987E+37 
&5.7259444734E+09 &1.449E+15     &3.235E+05    &0.000E+00   &9.869E+32    &1.819E-06 &1.992E+37 
&5.7259507649E+09 &1.450E+15     &3.238E+05    &0.000E+00   &1.034E+33    &1.944E-06 &1.998E+37 
&5.7259568590E+09 &1.450E+15     &3.237E+05    &0.000E+00   &1.086E+33    &2.080E-06 &2.002E+37 
&5.7259627163E+09 &1.446E+15     &3.229E+05    &0.000E+00   &1.141E+33    &2.228E-06 &2.006E+37 
&5.7259683039E+09 &1.440E+15     &3.215E+05    &0.000E+00   &1.200E+33    &2.389E-06 &2.009E+37 
&5.7259736060E+09 &1.429E+15     &3.191E+05    &0.000E+00   &1.263E+33    &2.564E-06 &2.012E+37 
&5.7259785237E+09 &1.413E+15     &3.154E+05    &0.000E+00   &1.331E+33    &2.754E-06 &2.015E+37 
&5.7259829171E+09 &1.390E+15     &3.103E+05    &0.000E+00   &1.400E+33    &2.951E-06 &2.017E+37 
&5.7259866233E+09 &1.478E+15     &3.283E+05    &0.000E+00   &1.466E+33    &3.145E-06 &2.018E+37 
&5.7259894799E+09 &2.230E+15     &4.852E+05    &0.000E+00   &1.526E+33    &3.315E-06 &2.018E+37 
&5.7259914866E+09 &3.026E+15     &6.511E+05    &0.000E+00   &1.571E+33    &3.442E-06 &2.018E+37 
&5.7259928184E+09 &3.710E+15     &7.935E+05    &0.000E+00   &1.607E+33    &3.522E-06 &2.017E+37 
&5.7259937141E+09 &8.556E+15     &1.497E+06    &0.000E+00   &1.631E+33    &3.563E-06 &2.017E+37 
&5.7259943508E+09 &1.356E+16     &2.212E+06    &0.000E+00   &1.650E+33    &3.583E-06 &2.016E+37 
&5.7259948269E+09 &1.762E+16     &2.794E+06    &0.000E+00   &1.665E+33    &3.591E-06 &2.016E+37 
&5.7259952064E+09 &2.153E+16     &3.354E+06    &0.000E+00   &1.674E+33    &3.592E-06 &2.016E+37 
&5.7259955215E+09 &2.490E+16     &3.836E+06    &0.000E+00   &1.683E+33    &3.589E-06 &2.016E+37 
&5.7259957934E+09 &7.952E+16     &1.759E+07    &0.000E+00   &1.690E+33    &3.583E-06 &2.016E+37 
&5.7259960335E+09 &1.415E+17     &3.327E+07    &0.000E+00   &1.696E+33    &3.574E-06 &2.016E+37 
&5.7259962486E+09 &2.006E+17     &4.821E+07    &0.000E+00   &1.702E+33    &3.564E-06 &2.016E+37 
&5.7259964412E+09 &2.627E+17     &6.392E+07    &0.000E+00   &1.705E+33    &3.550E-06 &2.016E+37 
&5.7259966152E+09 &3.209E+17     &7.864E+07    &0.000E+00   &1.710E+33    &3.535E-06 &2.016E+37 
&5.7259967749E+09 &3.807E+17     &9.376E+07    &0.000E+00   &1.713E+33    &3.517E-06 &2.016E+37 
&5.7259969202E+09 &2.021E+18     &7.987E+08    &0.000E+00   &1.714E+33    &3.497E-06 &2.016E+37 
&5.7259970528E+09 &3.607E+18     &1.481E+09    &0.000E+00   &1.717E+33    &3.474E-06 &2.015E+37 
&5.7259971758E+09 &5.233E+18     &2.180E+09    &0.000E+00   &1.719E+33    &3.449E-06 &2.015E+37 
&5.7259972901E+09 &6.848E+18     &2.875E+09    &0.000E+00   &1.721E+33    &3.420E-06 &2.015E+37 
&5.7259973958E+09 &3.638E+19     &2.563E+10    &7.363E-19   &1.720E+33    &3.390E-06 &2.015E+37 
&5.7259974948E+09 &1.052E+20     &7.946E+10    &2.511E-18   &1.720E+33    &3.353E-06 &2.015E+37 
&5.7259975877E+09 &1.783E+20     &1.367E+11    &4.398E-18   &1.720E+33    &3.313E-06 &2.015E+37 
&5.7259976751E+09 &1.581E+21     &1.621E+12    &2.079E-15   &1.716E+33    &3.263E-06 &2.015E+37 
&5.7259977579E+09 &5.593E+21     &5.910E+12    &8.236E-15   &1.712E+33    &3.205E-06 &2.015E+37 
&5.7259978358E+09 &1.185E+24     &5.799E+18    &5.490E+01   &1.704E+33    &3.132E-06 &2.015E+37 
&5.7259979093E+09 &4.898E+24     &2.460E+19    &1.882E+02   &1.695E+33    &3.043E-06 &2.014E+37 
&5.7259979791E+09 &2.489E+25     &1.487E+20    &1.896E+02   &1.677E+33    &2.929E-06 &2.014E+37 
&5.7259980451E+09 &1.231E+26     &7.001E+20    &2.937E+03   &1.645E+33    &2.775E-06 &2.014E+37 
&5.7259980950E+09 &1.273E+27     &5.719E+22    &1.802E+05   &1.580E+33    &2.544E-06 &2.013E+37 
